stime,ctime,mac,ssid,bssid,rssi
1691368345.1637254,1609461761,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-53
1691368351.1093118,1609461819,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-41
1691368351.1093118,1609461819,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-49
1691368351.1093118,1609461819,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-49
1691368351.11235,1609461887,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-43
1691368351.11235,1609461887,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-49
1691368351.11235,1609461887,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-51
1691368352.1095731,1609462239,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-41
1691368352.1095731,1609462239,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-43
1691368352.1095731,1609462239,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-55
1691368356.617383,1609461772,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-47
1691368356.617383,1609461772,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-50
1691368356.617383,1609461772,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-53
1691368362.3258934,1609461899,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-42
1691368362.3258934,1609461899,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-48
1691368362.3258934,1609461899,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-49
1691368362.556126,1609461830,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-40
1691368362.556126,1609461830,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-47
1691368362.556126,1609461830,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-50
1691368363.173078,1609462250,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-42
1691368363.173078,1609462250,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-44
1691368363.173078,1609462250,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-56
1691368368.0852811,1609461784,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-46
1691368368.0852811,1609461784,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-48
1691368368.0852811,1609461784,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-54
1691368373.4112196,1609461910,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-39
1691368373.4112196,1609461910,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-44
1691368373.4112196,1609461910,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-47
1691368373.5135696,1609461842,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-40
1691368373.5135696,1609461842,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-47
1691368373.5135696,1609461842,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-50
1691368374.2284067,1609462261,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-40
1691368374.2284067,1609462261,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-42
1691368374.2284067,1609462261,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-53
1691368379.7600682,1609461795,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-49
1691368379.7600682,1609461795,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-49
1691368379.7600682,1609461795,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-54
1691368384.6806283,1609461921,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-44
1691368384.6806283,1609461921,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-44
1691368384.6806283,1609461921,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-50
1691368384.6816804,1609461853,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-41
1691368384.6816804,1609461853,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-50
1691368384.6816804,1609461853,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-54
1691368385.287645,1609462272,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-41
1691368385.287645,1609462272,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-45
1691368385.287645,1609462272,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-53
1691368391.2286592,1609461807,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-47
1691368391.2286592,1609461807,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-50
1691368391.2286592,1609461807,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-52
1691368395.6916575,1609461864,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-40
1691368395.6916575,1609461864,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-50
1691368395.6916575,1609461864,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-51
1691368395.9389157,1609461932,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-42
1691368395.9389157,1609461932,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-45
1691368395.9389157,1609461932,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-47
1691368396.3513691,1609462284,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-40
1691368396.3513691,1609462284,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-44
1691368396.3513691,1609462284,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-53
1691368402.4948723,1609461818,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-47
1691368402.4948723,1609461818,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-50
1691368402.4948723,1609461818,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-54
1691368406.793201,1609461875,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-40
1691368406.793201,1609461875,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-41
1691368406.793201,1609461875,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-50
1691368406.9971766,1609461943,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-43
1691368406.9971766,1609461943,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-47
1691368406.9971766,1609461943,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-59
1691368407.4057007,1609462295,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-41
1691368407.4057007,1609462295,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-44
1691368407.4057007,1609462295,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-53
1691368413.5521894,1609461830,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-47
1691368413.5521894,1609461830,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-50
1691368413.5521894,1609461830,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-54
1691368417.8529627,1609461886,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-41
1691368417.8529627,1609461886,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-42
1691368417.8529627,1609461886,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-50
1691368418.0688064,1609461954,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-43
1691368418.0688064,1609461954,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-48
1691368418.0688064,1609461954,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-48
1691368418.4681773,1609462306,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-40
1691368418.4681773,1609462306,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-45
1691368418.4681773,1609462306,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-53
1691368424.609183,1609461841,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-46
1691368424.609183,1609461841,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-49
1691368424.609183,1609461841,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-55
1691368428.91346,1609461897,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-40
1691368428.91346,1609461897,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-43
1691368428.91346,1609461897,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-50
1691368429.1221979,1609461965,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-42
1691368429.1221979,1609461965,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-49
1691368429.1221979,1609461965,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-52
1691368429.4834163,1609462317,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-44
1691368429.4834163,1609462317,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-49
1691368429.4834163,1609462317,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-56
1691368435.6704867,1609461852,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-47
1691368435.6704867,1609461852,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-49
1691368435.6704867,1609461852,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-53
1691368440.1760426,1609461908,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-40
1691368440.1760426,1609461908,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-41
1691368440.1760426,1609461908,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-50
1691368440.595077,1609462328,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-41
1691368440.595077,1609462328,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-42
1691368440.595077,1609462328,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-53
1691368440.5970757,1609461977,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-40
1691368440.5970757,1609461977,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-47
1691368440.5970757,1609461977,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-48
1691368446.7296565,1609461863,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-44
1691368446.7296565,1609461863,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-51
1691368446.7296565,1609461863,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-54
1691368451.6529934,1609462339,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-43
1691368451.6529934,1609462339,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-44
1691368451.6529934,1609462339,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-53
1691368451.6549754,1609461919,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-42
1691368451.6549754,1609461919,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-48
1691368451.6549754,1609461919,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-50
1691368452.0528543,1609461988,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-45
1691368452.0528543,1609461988,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-45
1691368452.0528543,1609461988,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-50
1691368457.9946895,1609461874,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-47
1691368457.9946895,1609461874,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-50
1691368457.9946895,1609461874,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-54
1691368462.705742,1609462350,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-42
1691368462.705742,1609462350,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-44
1691368462.705742,1609462350,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-55
1691368462.832346,1609461931,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-42
1691368462.832346,1609461931,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-43
1691368462.832346,1609461931,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-50
1691368463.5234609,1609461999,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-43
1691368463.5234609,1609461999,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-44
1691368463.5234609,1609461999,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-47
1691368469.4652445,1609461885,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-47
1691368469.4652445,1609461885,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-49
1691368469.4652445,1609461885,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-52
1691368473.764965,1609462361,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-45
1691368473.764965,1609462361,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-46
1691368473.764965,1609462361,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-53
1691368473.9688349,1609461942,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-43
1691368473.9688349,1609461942,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-44
1691368473.9688349,1609461942,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-50
1691368474.9904335,1609462011,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-44
1691368474.9904335,1609462011,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-48
1691368474.9904335,1609462011,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-49
1691368480.9311295,1609461897,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-47
1691368480.9321277,1609461897,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-49
1691368480.9321277,1609461897,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-52
1691368484.8233163,1609462372,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-41
1691368484.8233163,1609462372,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-43
1691368484.8233163,1609462372,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-54
1691368485.047159,1609461953,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-43
1691368485.047159,1609461953,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-46
1691368485.047159,1609461953,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-51
1691368486.0568216,1609462022,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-43
1691368486.0568216,1609462022,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-47
1691368486.0568216,1609462022,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-50
1691368492.1943243,1609461908,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-47
1691368492.1943243,1609461908,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-48
1691368492.1943243,1609461908,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-53
1691368496.1401012,1609462383,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-42
1691368496.1401012,1609462383,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-42
1691368496.1401012,1609462383,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-53
1691368496.2902265,1609461964,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-44
1691368496.2902265,1609461964,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-44
1691368496.2902265,1609461964,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-52
1691368497.1115725,1609462033,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-43
1691368497.1115725,1609462033,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-45
1691368497.1115725,1609462033,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-48
1691368503.4589298,1609461919,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-48
1691368503.4589298,1609461919,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-50
1691368503.4589298,1609461919,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-51
1691368507.5567677,1609462394,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-40
1691368507.5567677,1609462394,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-42
1691368507.5567677,1609462394,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-53
1691368507.7632506,1609461975,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-39
1691368507.7632506,1609461975,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-45
1691368507.7632506,1609461975,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-52
1691368508.169138,1609462045,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-42
1691368508.169138,1609462045,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-44
1691368508.169138,1609462045,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-50
1691368514.7248096,1609461931,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-45
1691368514.7248096,1609461931,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-49
1691368514.7248096,1609461931,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-53
1691368518.6157167,1609462406,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-43
1691368518.6157167,1609462406,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-43
1691368518.6157167,1609462406,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-56
1691368519.2365193,1609461987,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-43
1691368519.2365193,1609461987,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-46
1691368519.2365193,1609461987,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-48
1691368519.2365193,1609462056,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-43
1691368519.2365193,1609462056,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-44
1691368519.2365193,1609462056,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-48
1691368525.9886277,1609461942,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-48
1691368525.9886277,1609461942,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-49
1691368525.9886277,1609461942,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-53
1691368529.6746542,1609462417,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-40
1691368529.6746542,1609462417,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-41
1691368529.6746542,1609462417,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-53
1691368530.2889056,1609462067,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-44
1691368530.2889056,1609462067,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-46
1691368530.2889056,1609462067,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-48
1691368530.6972504,1609461998,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-41
1691368530.6972504,1609461998,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-42
1691368530.6972504,1609461998,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-49
1691368537.2542784,1609461953,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-49
1691368537.2542784,1609461953,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-51
1691368537.2542784,1609461953,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-54
1691368540.9394915,1609462428,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-41
1691368540.9394915,1609462428,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-43
1691368540.9394915,1609462428,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-52
1691368541.3470886,1609462078,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-42
1691368541.3470886,1609462078,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-46
1691368541.3470886,1609462078,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-49
1691368541.7580621,1609462010,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-41
1691368541.7580621,1609462010,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-45
1691368541.7580621,1609462010,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-49
1691368548.5172539,1609461964,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-45
1691368548.5172539,1609461964,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-50
1691368548.5172539,1609461964,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-53
1691368552.2009053,1609462439,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-41
1691368552.2009053,1609462439,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-44
1691368552.2009053,1609462439,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-55
1691368552.4069128,1609462089,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-43
1691368552.4069128,1609462089,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-46
1691368552.4069128,1609462089,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-48
